Tweet	Tag	Score
I m that one ✋ becoz i think <U> aurat march is just a lanat <U>	Untargeted	2.0
<A/O> Right aisi aurat ke sath rehne se toh acha Stay Unmarried. <A/O>	Abusive/Offensive	2.0
Because tum jesey wahan us aurat ko xray kr rhe hotay ho. Jao bartan dho <A/O> farigh admi <A/O> .	Abusive/Offensive	1.0
<S> Aurat Mard ki 👫 Wo izZat hai ❤️ jiSy wo jagAh 😐 jagAh rulata hai <S> .. 😪 I'm included with or U alSo brO .. 😭	Sexist	5.0
I want to go to the aurat march sooooo bad lekin last year they literally threw bricks at people so I'm really scared and idkkkk ugh	Neutral	0.0
Yai aurat bhi apni Calibri queen ki turha fraud hai	Neutral	0.0
These aurat marchians are bunch of privileged hypocrites who has nothing to do with women rights. Infact their hidden agenda is to promote homosexuality, endorse LGBTQ and abortion and atheism.	Neutral	0.0
idea of Aurat march is good but people organizing it is not good	Neutral	0.0
<S> Women should focus on their children's education more than 'Aurat March'. <S> #AuratAzadiMarch2021 #AuratAzadiMarch #feminist	Sexist	2.0
Ye Aurat Azadi March wala Fasion hy	Neutral	0.0
Yeh meri baat ka jawab nahi? Why not male:p yahan aurat march wali auntiyon ne aitraaz kar dyna Female se vaccine kun lagwai ja rahi hai...	Neutral	0.0
<Rel> Munafiq molvi <Rel> ak trf khtay hu aurat ky hukmarani jaiz ny dosre trf support krtay hu..	Religious	4.0
Ye sab to theek hai lakin aurat March main ya sab nahi hota waha men are dogs Ke naarey lagaye jate hain or flyers pe jo kuch likh Ke laya jata hai wo bhi sab ko pata hai	Neutral	0.0
This a regard for women that only mehram can tke her name. Allah pardon main rkht hai. Aurat ki deadbody ko to baap bhai betay k ilawa ksi ko touch krny ki bhi ijazt nhi qabar main utarty hwe. Bibi go and learn some shariat.	Neutral	0.0
<A/O> Pagal aurat bb13 main b apni asliyat dekhayi aur bb14 mn b <A/O> 😂😂😂par na tou shehnaaz ka kch kr saki na rubi ka😂😂😂😂dono agy chali gai💕💕💕💕💕😍😍aur tum dusron ki chaplusi kar rehna humsha	Abusive/Offensive	3.0
What kind of AZADI you women's want, if every one follow the sunah, then there every one will be happy with their life even they are men or women, Alas! Everyone want to participate Aurat Azadi March instead of follow their duties and rights which islam described 1400 years ago	Neutral	0.0
wah, zaberdast dekhain aurat, job ya karbora kar sakti hay, like Hazrat Khadieeja R.A apni pasand ki shadi kar sakti hay, like Hazrat Khadieeja, not equal to man, islam says also,	Neutral	0.0
<S> Bazaro aurat ki zuban as usual...... Bad tamezi, besharmi, dhetai se bat krna <S> ...... Shayd aski tarbiat r bughz asymar he dega	Sexist	5.0
Aurat Azadi march has dedicated this year's march theme to legendary Baloch women As they are the leading stars of a political struggle against every form of injustice and oppression in an extremely tribal society. #auratazadimarch2021 #EndEnforcedDisappearances	Neutral	0.0
<A/O> Tum Aik jahil aurat ho. <A/O> <A/O> Indian paid ho. <A/O> Pakistan Msin koi b tummy Munh nahi lagata	Abusive/Offensive	3.0
Aurat March is only on Media and some INGO paid aunties	Neutral	0.0
What's wrong with it. ? Mera khial hei k achay khaandaan ki aurat khudh b nahi chahy ghi k har koi oska naam jaanta phiray or sab mardon ko jaantay hotay hein tu ise convenient samjhtay hein	Neutral	0.0
Oyy hooy bhout zulm hota hai aap pr Aunty 😢 phr sa Aurat march start hogeya libral akhty ho jay ga ab 😹	Neutral	0.0
Lol, bb result is getting out of aurat march	Neutral	0.0
Why only Aurat March ?? Why not the Mard March 🤭😷	Neutral	0.0
Yessss just behayai burai jo azadi ye aurat chah rai hy wo zalalat k ilawa kuch ni	Neutral	0.0
Ina lillah, both should follow islam v easy mard ho ya aurat	Neutral	0.0
Aurat March is coming. And so is <A/O> Khalil ur Rahman Qamar and his zalalat. <A/O> Please don’t appear on panels &amp; talk shows with him. Check who’s on the show before accepting the invite. He’s invited precisely to abuse women &amp; drive up ratings/make clips go viral.	Abusive/Offensive	2.0
<A/O> Ppp main koi sharif aurat bhi hai ya sub ap ki trhan han <A/O>	Abusive/Offensive	1.0
<A/O> Ye aurat waki main pagal ho chuki by <A/O> ....itna bugsy imran	Abusive/Offensive	2.0
I'm nazarrrrr fromm youuuuu <A/O> kamini Aurat <A/O> mereko naa bataya 😭😭😭😭😭😭💔💔💔💔💔💔	Abusive/Offensive	2.0
Is aurat ne jahalat nahe khatam honay deni! Corona tou is time different cities ki markets, marriage halls, restaurants and baqi jagah se bhe nahe khatam hona agar ese he chala!	Neutral	0.0
Ek aurat ho to haan lekin ek se zyada hon to nhi...	Neutral	0.0
Aurat Bari piyaari cheeze hai app uss usski ek Sunno usnay app ki ek Bhi sun nee...🤪🤪🤪😂😂😂😂😂	Neutral	0.0
aik to <S> sari shia community ka thrka is aurat ny uthaya huwa ha <S>	Sexist	3.0
<A/O> Khabees aurat <A/O>	Abusive/Offensive	2.0
Haan jee yahi pata chalta hai k app aurat zaat ki kitni respect kartay hein Ya kitni app ko shikaye Gaye hai... Barhaal aesay logo k liye block ki option toe hai naa...	Neutral	0.0
<A/O> ye chawal har mahinay yei chawal marta hai churail aurat <A/O> ko chaiye is na ehal mulazim ko laat maar k nikal day <A/O> lafafay group mein say koi new chawal ati he nai isay <A/O>	Abusive/Offensive	4.0
Hahahaha <A/O> pagal aurat ka pagaloon wala tabsra <A/O> ..... <A/O> U r filth <A/O> ...	Abusive/Offensive	4.0
Yh tarbiyat pr depend karta hai mard aurat per nahin I think so	Neutral	0.0
Kasay jan chootay ge <A/O> is churail sayy <A/O> ... <A/O> yeah makar aurat hamari naslain khaaa jaye geee <A/O> ..yeah Nawaz shahbaz say b 2 hath agay hy...😭	Abusive/Offensive	3.0
Koi shreef aurat lg rhi hai ye to 🙂	Neutral	0.0
RT : Har jagha aurat card khailna zarori nahi hota Apne onki baat ko beech mein se tooka	Neutral	0.0
<A/O> Boht he besharm aur daheet aurat ho tum <A/O> .	Abusive/Offensive	3.0
<A/O> Ser jaa ty maar jaa <A/O> tera kuch nahi bnaya🤣🤣siway zaleel hon dy ty <S> gandi aurat mashoor hon dy <S>	Sexist	4.0
<A/O> Pagal aurat <A/O> 😡🔪	Abusive/Offensive	2.0
Sahi jawab ha aurat	Neutral	0.0
Ya mai islamabad main beith ka wahan ka hal pictures s adakh bol ri <A/O> ghatiya aura <A/O> t . <A/O> Bakwas kerna iski majbori hai <A/O>	Abusive/Offensive	4.0
Tumhein bara pata hai <A/O> chaklay ki paidawar Ka mujhe to tum khud chaklay ki paidawar lagte ho. <A/O> Aur doosra <A/O> tum jaahil patwari pe laanat aur iss aurat pe bhi. <A/O> <A/O> Doosra chaklay ki paidawar ki Baat na Karna warna Aisa thok Kar jawab doun ga Yaad rakho gay. <A/O>	Abusive/Offensive	5.0
<A/O> Q teri bhen abi d chowk pe nangi bethi hy patwario k rocket launcher dead krny wali aurat k bachy <A/O>	Abusive/Offensive	5.0
<S> Jis aurat ny mujrey ga k paise kamaye hon <S> .. uss ko PSL 6 ka anthem song dy dya.. yaar cricket k shokeens chup hain.. utho yaar	Sexist	4.0
Hahahaha <A/O> makar aurat makari adakari <A/O> wo bhi kisi kaam ki nahi your movie is flop bibi.	Abusive/Offensive	3.0
<A/O> Ye Kuttey Ka Bachcha <A/O> Bus Apni Jhaarta Rehta Hey.., <A/O> Is Kanjar <A/O> Ko Kya Pata Wahaan 2 Jaanain Zaaya Ho Gayi Hain.., <A/O> Is Kanjar <A/O> Ko Kya Pata Ke Jo Aurat Vote Cast Karney Ke Liye Israar Kar Rahi Hey Usne PTI Ko Vote Daina Hey Ya PML N Ko ???	Abusive/Offensive	5.0
Mard ankhein neechi nahi krna chahta, Aurat pardey ko jahalat smjhti hai... Magar dono ko Izzat aur Ehtaram ki talaash hai.	Neutral	0.0
RT : Ager equality ki baat kee jye to aurat kabhi bhi mard ki tarha ek dress 5 shadiyon mein pehan ker nahi jasakti🤭🌝	Neutral	0.0
<Rel> Badmassh aurat apni harami leader ki Tarah <Rel>	Religious	4.0
<A/O> iss pagal aurat <A/O> ko ye shyd bhool gya k gwaadr main rehnay walay log b pakistani hi hain pakistan ka acha image ja rha sari dunia k samnay...	Abusive/Offensive	2.0
tum subha say jgah jgah yehi tweet kr rhi ho <A/O> pagal aurat <A/O>	Abusive/Offensive	2.0
Soja <A/O> pagal aurat <A/O> 😌	Abusive/Offensive	1.0
<A/O> Lanat ki mari aurat <A/O> tjhe vote parties nai dekhie teh?	Abusive/Offensive	3.0
It is not acceptable in Islam and first we are a Muslims then we are pakistani so please stop this ky nikkahfied hogaye toa khuly aam krlo sb? Open minded kaha likha ha kahin aesa ky humhary religion mn ky nikkah ky bd aesy krny ki ijazat ha bibi aurat py burkha krna lazm ha.	Neutral	0.0
<A/O> aby o bc <A/O> yh dono tujhy prime minister shakal sy b nazar aty hn	Abusive/Offensive	3.0
Tasveer achi na aane pe pehla kasoor Camera Ka Hota Hai, dusra Background ka, teesra Tasveer khenchny waly ka, Apni shakal pe tou shak karna hi Gunnah hai	Neutral	0.0
<A/O> Teri manhoos shakal py lanat <A/O> , <A/O> ghtya insan <A/O> Pakistan ka khaa k Pakistan k khilaf ei <A/O> bhonkta hai <A/O> hmesha. <A/O> Sasta intellectual. <A/O> Aj tk koi ek bola ho toooo ny.	Abusive/Offensive	5.0
kis ki wafa dar hy jis nay lahore ka ganda tareen ker dia hy kash hum sb say is bat ki khabar lay sakty but awam kuch ni ker sakti sirf rulers ki shakal hi daik sakti hy	Neutral	0.0
Haan openly bachiyun down ki ja rahi hain 😂 Civic likh m shakal achi ni hai likh deta hn cool lagn ga 😂🤡	Neutral	0.0
Yar kitni batmizee behen ho ap <A/O> ap ki shakal ki b mn acchi bana hi deti hon wo b nii acchi <A/O> .. 😢	Abusive/Offensive	2.0
Itni buri or single wali shakal bhe nahe hai yar💔😭	Neutral	0.0
RT : Bhai me kis ka jigar hun shakal dikhao? 😬	Neutral	0.0
jab shakal ni dekha skte te to to esi selfiee q lee hoooooooooooooooooooooooooooo......!!!!!😂😂💔	Neutral	0.0
mje bestie ki shakal bhi dekhni hai	Neutral	0.0
Mujhe apni shakal par yaqeen ha🙊😂	Neutral	0.0
Teri shakal se nafrat ho gyi hai...	Neutral	0.0
<A/O> Yeh insan nahi .insani shakal mn chupy darindy hoty <A/O> 🙄	Abusive/Offensive	4.0
Wesy kafi milti julti shakal😂😂😂 Nazar na lagy bas😜😂	Neutral	0.0
<A/O> Sastaa tatttoooo <A/O> ....🐒.... tooo avien sasti chorrta rehta marketmn thrill machaya hota. <A/O> Teri shakal dekh k BO high ho jata pta ni itna manhoos kiu hai tooo toffee <A/O>	Abusive/Offensive	4.0
Wo kehty na khrab Malta ko dekh dosra Malta bi Khrab ho jata (main kharboza bi keh deta per uskeliye shakal bi honi chahiye na😂😂😂😜)	Neutral	0.0
Shakal mein kya rakha hai janab...seerat to heere se bhi saaf hai... Rabb Mehar kare🙏 Tarakiyan bakshe	Neutral	0.0
Jaa jaaa <A/O> reis-buckler's dystrophy jese shakal bay tere r batain choodta hay bsdk <A/O> ....	Abusive/Offensive	5.0
Hm ny kab Kaha h Hamin pasnd Kijeaiy 🙃 Jaieey nikliaeey Shakal Gum kijeaiy🔥✌️	Neutral	0.0
Tere na jaiz baapp ki halalt ye thi <Rel> kuttttee sour ki tara teri shakal ha or haramiiikhoor tu itna ha k paise k liye apni maaa ko b bech de khotii k bachee <Rel>	Religious	5.0
Shakal pe marnay walo, don't expect loyality from them. Cox u didn't fall for that.	Neutral	0.0
<A/O> Bhonkta raha kuty ki shakal walay tum log ho hi gand jab kuch or nahi hota to dusro k mazhab pr atack krty ho <A/O> tang nazar log tbhi to aj sikh bhi tum logo k muh pr jutian mrty hain	Abusive/Offensive	5.0
<Rel> Or Tra bhgwan bndar ki shakal ka jesy teri shakal kuty wali hai <Rel> teri dp dekh kr hi pata chal raha hai <A/O> teri maa ka husband koi insan ni koi kuta hi ho ga <A/O> 😂🤣😂😂	Religious	5.0
Faisalabad ke road kab sahi hoge,sari shakal mitti nal bar de🤷🏼‍♂️🤨Uper se February pe dhup🙃	Neutral	0.0
<A/O> Jawab dainy wali shakal e nai thi aagy sy:) <A/O> just said sorry sir.	Abusive/Offensive	1.0
Photographer is good.. Camera is good.. But my shakal ain't..🌚	Neutral	0.0
Ab Shakal Se Tum Bhi <A/O> Sir Ke Bal Sarak Par Gheesiyaan Karney Waaley Lagtey Ho <A/O> ..,Magar Humne Kabhi Tumhaarey Baarey Main Aisa Kaha ..Allah Ne Subka Parda Rakkha Hua Hey Is Liye Doosron Ki Pagri Uchhaalney Se Pehley Apna Sir Utaar Kar Side Par Rakh Diya Karo..😑	Abusive/Offensive	2.0
<A/O> kia manhoos shakal ay teri. <A/O> kitna iqt'daar chahiye tumhain ? Firoun Jitna ?	Abusive/Offensive	2.0
RT : Log Seerat ka Sirf Rona Rote hain Baat Har Koi Shakal Dekh Kar hi Karta hai 🥀💔	Neutral	0.0
Ab shakal dekhna toh lazmi hai. Jab larki shakal dekh kr bat kre ge toh larky kion ni. 😅😅	Neutral	0.0
RT : <A/O> Na shakal ha na aqal ha <A/O>	Abusive/Offensive	2.0
<A/O> Kabhi seeshy main shakal ni dekhi? <A/O>	Abusive/Offensive	2.0
Jb umer gul yahn aya tha tb khud kiya tha??? Shakal dekhi thi tb isko.... Bhot hi ajeeb	Neutral	0.0
<S> Pakistani Girl's ki Shakal Pakoray jaisi or Nakhry 🍕 Pizza jaise <S> 🤪🤣	Sexist	2.0
<A/O> Shakal vekhi ae apnii🙏 <A/O>	Abusive/Offensive	1.0
"Btane ka shukria miss <A/O> ""shakal Q mobile nakhra Iphone"" <A/O> 😂"	Abusive/Offensive	2.0
If Almighty gave you husan it doesn’t mean k baki sb ki shakal kachry jesi hai.. dont be proud beta!	Neutral	0.0
<S> Pakistani larkion ki shakal kichri jesi or nakhry biryani jesy <S> 😂😒	Sexist	2.0
Behaviour! Apki shakal ya apky dil sy kisi ko koi farq ni prta..They are for ur own benefit but they way you behave/ deal with others,matters alot.	Neutral	0.0
bruhhh shakal tw dikha diya krr ajeeeeb	Neutral	0.0
Sachi bata <A/O> kaun sa Nasha karta hai Dekh teri shakal bhi aisi hai jaise aam choose ke fainka ho <A/O> 😂😂	Abusive/Offensive	4.0
<A/O> Modi tu ki shakal kisi bandar se kam nahi <A/O> .. <Rel> Cow urine ki tarah mou ha aus ka. <Rel> hehe	Religious	4.0
<A/O> Lakh di lanat Terii shakal ty <A/O> 😁	Abusive/Offensive	4.0
<A/O> Lanat Teri gandi shakal par <A/O> 🖐🏻bey shumar	Abusive/Offensive	4.0
Bhar mei ja ay shakal khush ikhlaqi/ kirdar matter karta hai	Neutral	0.0
Shakal Allah Pak ny bnai ha jnb	Neutral	0.0
<A/O> Shakal achi hai tw baten b achi kro <A/O> 😅	Abusive/Offensive	2.0
<A/O> Jahil insaaan <A/O> ho ap ALLAH ki bnayi hoi shakal me aib nikal rhy o???politics 1 tarf ap ki tarbiyyat hi aisi hoi hy lagta	Abusive/Offensive	1.0
I am big supporter of Imran Khan and PTI but har insan ki shakal Allah ne banayi hai aur koi aisi shakal nai jo ghaleez ho........ Haan amaal achay burey zaror hote hain.......	Neutral	0.0
<A/O> Y shakal sy he gando lagta hy <A/O>	Abusive/Offensive	3.0
bhai central punjab ki awam hi asi ha , inko wohi Aloo Gosht wala Mnhoos shakal ka chahiay	Neutral	0.0
<A/O> Shakal b lanti Kam b lanti ! <A/O> Betha USA m h or <A/O> bhonk hum pe Raha h <A/O> wahan hi catto Kisi ko <A/O> zaleel insan ! <A/O>	Abusive/Offensive	5.0
<A/O> Apni shakal ghour se dekh lanat ka mtlb samjh aa jaye ga <A/O>	Abusive/Offensive	3.0
Itni shakal change ni hue jitni parties change ki hy 😂 😂	Neutral	0.0
<A/O> Laanat iss shakal pe aur tujhe jaahil patwari pe <A/O>	Abusive/Offensive	3.0
Shakal Dekho ktni masoom e or andar say lomri e 😂😂😂	Neutral	0.0
<Rel> Bosdke tre gandi shakal dekh k khof arha h maadrchood cow ka pie peeny waly hat bosdike ke🎃 <Rel>	Religious	5.0
<A/O> Es takkeeee ki shakal kitni manhoos hai. <A/O>	Abusive/Offensive	2.0
Besharam insan, <A/O> teri okat kia hai 2 takkay k tm bnday ni ho <A/O> , tmeez sy name lya kr President of Pakistan ka. Too jall jall k mar jy ga Imran Khan k bughaz mn. <A/O> Sasta intellectual. <A/O> Ja dafa ho. <A/O> Teri to manhoos shakal dekh k BP high ho jata bnday ka. <A/O> <A/O> Manhoos shakal <A/O>	Abusive/Offensive	5.0
<A/O> Lanat dar teri shakal te <A/O> govt men hote hoe tu kuch ni kar saka sai kehte hn na ehl or nikame hn	Abusive/Offensive	3.0
is me kon si shakal nazar a rhi ha jo haseen 🙂😂😂😂	Neutral	0.0
<A/O> Trii shakal vekhh k kssi nyy wishh ee nhh kitaa <A/O> 😅😅🎊🎊	Abusive/Offensive	1.0
daddy ?🤡 astagfirullllah Astagfirullllah its haraam bro🤡	Neutral	0.0
O tu mere level di ni Shoriyee, <Rel> Tu barri Haraam moat marna eyy <Rel> 🤡 Kon ho bhae ap?	Religious	3.0
Dear Muslims ! Stay away from Shirk.💔😔 Astagfirullah 💔 This is haraam!	Neutral	0.0
<Rel> Haraam khor <Rel>	Religious	3.0
Ye NGOs mulk k baqi hisson me b active h magar waha sab kuch halaal or pashtoonkhwa watan me development haraam h, pre planned	Neutral	0.0
Haraam h agr Yh National Team mein Acha khela hu. #LQvQG #PSL62021 #lq	Neutral	0.0
Tu bohat <Rel> haraam mout marna hai <Rel>	Religious	4.0
relation haraam ni hoty un ka galat istmal krny wly harraaaaaaam hain.......	Neutral	0.0
Wese <Rel> boht hi haraam khor log ho tm <Rel> jahan jahan jeet jao wahan sb thik hota he or jahan kahin haaar jao wahan dhandli hoi yargmaal ho gaye etc... Band kren ye drama bazi awam ko bewaqoof hi bnaya howa he sb ne mill kr	Religious	3.0
<A/O> SaliA/O> tu same dekhte hai gussa karte time	Abusive/Offensive	1.0
<S> Sali rand <S> i 2 August ko chadar 4 dewari yad a jani	Sexist	3.0
<S> Sali Ganddi Aulad Naa Maza Naa sawad# <S>	Sexist	5.0
Whenever i send streak of my glasses 😔😔 Sali tut jati hay☻☻	Neutral	0.0
RT : ALLAH Huma Sali wa Salim wa barik ala nabiyna MOHAMMED ❤️❤️	Neutral	0.0
i felt the same way. being a girl who likes star wars is like trying to get love from a brick wall. nobody hears us except and she’s giving us a voice too 😌 gives me hope that one day soon someone will hear us and give us a star wars movie thats less sexist	Neutral	0.0
<S> Pak men 1st in sexist <S>	Sexist	3.0
<S> Khusra to tera leader ha bc jis k pass koi bivi tikhti hi ni ha <S> , Humza abbasi or Murad saeed ki stories ni suni <A/O> bhosari k kutto sa marwata ha tera leader <A/O>	Sexist	5.0
<A/O> bsdk <A/O> signals deya kr. <A/O> Ziada batain nah choda kr. <A/O> Or han inbox a	Abusive/Offensive	5.0
Yaar 2 din ke liye twitter choda tha 🙂	Neutral	0.0
tu losdya hi mar jana ay <A/O> bhn choda <A/O>	Abusive/Offensive	3.0
Han thk hai add ho ap Ab yeh batao <U> yeh bhenchod <U> gc bntaa kese haii😭😭😭😭	Untargeted	3.0
<U> Is bhenchod <U> mobile ki wjah se ankhen khrb hogai hen meri.	Untargeted	3.0
🥺 <U> bhenchod <U> ni ho ma	Untargeted	3.0
<A/O> Kukri bhenchod <A/O> lagwa dia na chaka	Abusive/Offensive	3.0
<U> Bhenchod <U> 6 kg weight or berrh gya hy	Untargeted	3.0
Sem <U> bhenchod <U> 2 din sey dekh raha	Untargeted	3.0
RT : Guys koi apna nh hota <U> sab bhenchod hotay hain <U>	Untargeted	3.0
It seem female Sab chupa k rakhte hain btata koi nai 😬😂	Neutral	0.0
Chupa k use krti ho😳	Neutral	0.0
Quran main zikar h k jb tm bahr nikala karo to chadar sy mu chupa lia karo...	Neutral	0.0
Lahulawalquwat, Both things wrong mean,s bhai bi ghalat hay aur behan bi ho gai ghalat, jo bhai ki karastani chupa rahi hy, pasand karna aur baat hy, yeh chakar wali baat ghalat hy, so ghalat, ghalat hay,	Neutral	0.0
wo kehna chah rahi hain mobile chupa lo	Neutral	0.0
Bol do jo dil ma chupa ha 😁 https://t.co/oryYzS46RW	Neutral	0.0
Lgta Hai Aap Live nhe dekh rahe..! Chupa Rustom nikla Salman Mirza😁	Neutral	0.0
Ab mily ga to chupa k rakhi gi log jalty hein 😔🙂	Neutral	0.0
RT : Biryani chupa kar rakhi thee abu kha gaye😫	Neutral	0.0
Match <U> loray lag chuka haii <U> 😀	Untargeted	3.0
<A/O> tum ba apni behn , beti becho punjabion ko , behn k loray <A/O>	Abusive/Offensive	5.0
mein apna <U> randi rona <U> yahan nahi roun gi tou pagal hojaungi	Untargeted	3.0
