Tweet	Tag	Score
<A/O> Bhenchod <A/O> Kuch to Free me dediya kro <A/O> bhen de takko <A/O> 🖕🖕🖕	Abusive/Offensive	4.0
<U> Bhenchod <U> kahan phass gaya hoon	Untargeted	3.0
RT : yar <U> bhenchod <U> why would someone like me? im ugly as <U> fuck <U>	Untargeted	3.0
Khud ka baap sawal pochy toh mouh bnalengy or insta story par likhengy ‘ask me questions’. <U> Wah bhenchod <U> ! 👏🏻	Untargeted	3.0
my back hurts so <U> fkn much bhenchod <U>	Untargeted	4.0
Ek bat bataun, Reply karne se moat nahi ati kardia karo <A/O> bhenbhenchod <A/O> bhen.(2)	Abusive/Offensive	3.0
😂😂😂😂 <U> bhenchod <U> kuch neta to pani se electricity alag karke pani ko kamjor btate hai 😂😂	Untargeted	3.0
RT : Q k <U> sab bhenchod hai <U> 😏.....mtlb pura...relation khatam...wtf🤕😏	Untargeted	3.0
ek irani Mazhal pr likha tha <A/O> Trump bhenchod hai <A/O>	Abusive/Offensive	3.0
<U> Bhenchod <U> kehne se like kr le ga koi?	Untargeted	3.0
<U> Bhenchod <U> delete krna padega ajkl yuhi report maar dete log 😂	Untargeted	3.0
RT : <U> bhenchod <U> im done,Untargeted	Untargeted	3.0
The rudest book ever se <U> bhenchod <U> 🤑	Untargeted	3.0
<A/O> Bhenchod <A/O> , paise hamare tax ka hey tum logoke bap ki jagir nahi hey jab chahe free me do <A/O> bhadve <A/O> if you’re popular don’t give any FREE to society instead don’t take your salary, govt facility, servents, vehicles and save money to set an example of Democratic country!!!	Abusive/Offensive	4.0
<U> Bhenchod <U> roosters here in karachi have their own timezone - 1:16AM	Untargeted	3.0
<A/O> Bhenchod <A/O> pahle movie dekh kya hai jhoot Mt bol	Abusive/Offensive	3.0
<U> Bhenchod <U> full awaz ki hue thi main ny bhai pas betha tha	Untargeted	3.0
<U> fuck me bhenchod <U>	Untargeted	4.0
Facebookiye strike incoming <U> bhenchod <U>	Untargeted	3.0
<U> Bhenchod <U> ye kya team hai?	Untargeted	3.0
Kuch nahi hota maine kitni baar <A/O> bhenchod madarchod lawda maa ka bhosda <A/O> likha hai mera account toh aajtk nhi gaya (To everyone who is seeing this tweet, <A/O> bhsdiwalo <A/O> ab report mt krdiyo)	Abusive/Offensive	5.0
Saare puncture vale job maang rahe hain.. <A/O> Bhenchod <A/O> jab bhi inke pass gaye bole tube badalni padegi.. to hum kya karte tubeless lagva liya aur abb vo keh rahein hain #NotMyPM unki maaa ka <A/O> bhosda <A/O>	Abusive/Offensive	5.0
<U> bhenchod <U> ye lareingay iran se.	Untargeted	3.0
To the people Jo pizza burger ki pictures lagatay hain... abay tou bhaee khud khao... humaray <U> mood ki maa ko <U> q de raha ho... Dua hai unhain <U> tattiyan lagain bhenchod <U> ://	Untargeted	4.0
<U> Bhenchod <U> tu na hatti😂😂😂💯	Untargeted	3.0
Ab main teri maa ke baare mein kaseede padhu jisne tujh jaisa <S> gandu hijda paida kiya <S> toh bura toh nhi maanega na? Waise <A/O> apni hi behen se kaise nikah kr lete ho yaar tum <A/O> ? Sharam nhi aati? <A/O> Bade hi bhenchod ho <A/O> 😂😂😂	Sexist	5.0
<A/O> Bhenchod gandi nasal k log <A/O> zaleel kerwane ka thaika liya hua hai	Abusive/Offensive	4.0
Waise madarso mein bahut achhi taaleem di jaati hai tum <Rel> jihadi hijdo <Rel> ko, asar dikh rha hai yahan, khud toh <A/O> khud ki bhen chodte hi ho aur dusro ko bhi bhenchod samajhte ho <A/O> .	Religious	5.0
RT : ap itny <A/O> bhenchod hoooo itny bhenchod <A/O>	Abusive/Offensive	4.0
I guess that means that Otis is a <A/O> bhenchod <A/O>	Abusive/Offensive	3.0
Chl chl <A/O> apne baap ko mt sikha <A/O> .... <A/O> Teri aukad h bhenchod <A/O> block krne ki jaa krde	Abusive/Offensive	4.0
<A/O> Bhenchod <A/O> ho tum😁😁	Abusive/Offensive	3.0
It's their way of saying bus ab humein jaldi jaldi say rok do. Let's see how long USA and Iran play this boring game.. Ye <A/O> bhenchod <A/O> humein <A/O> chutia bana rahay hain <A/O> 80s say..	Abusive/Offensive	4.0
chup <A/O> bhenchod blkl chup maar naw khai mjsy tu <A/O>	Abusive/Offensive	4.0
<U> Bhenchod <U> kitna bara wallet hai yeh	Untargeted	3.0
<U> Bhenchod <U> tum logo ke pas kam dhanda nai he har wqt aashiqi mashooqi ka rona lagaya hwa hota he.	Untargeted	3.0
wtf is thisssss lineup <U> bhenchod <U>	Untargeted	3.0
<A/O> Bhenchod kahin ka <A/O> shahbaz sharif ... sakht tapp charhi v uspay...	Abusive/Offensive	4.0
RT : ye ab nend nai ari mjy <U> bhenchod subha uth kr prhna b ha kiya yr ajeeb <U> jhand <U> life	Untargeted	4.0
Dear Bestie, If life is rain, you are my raincoat Aey <U> Maa chuda na bhenchod <U>	Untargeted	5.0
Pure teen gaye hen <A/O> bhenchod <A/O> .. <A/O> Fuck u <A/O> twitter .. Itte hi log galti s follow krte h muje	Abusive/Offensive	4.0
Marketing ke alawa kuch bhi nahi chal raha hai iss desh me! Sab ko apni apni chalaani hai <U> bhenchod <U> .	Untargeted	3.0
<A/O> Bhenchod there bhen ko kisi pathan na choda hy kya <A/O> ? ya <A/O> there bhen kisi pathan ka sath soye hy kya <A/O> ? jo tu ye bol raha hy	Abusive/Offensive	5.0
Kuch bhi bol bhai yeh logo ka aise he chlega <U> bhenchod <U>	Untargeted	3.0
Aur <S> is ladki ko bolo mera land khaye bhenchod sali randi ki aulad <S>	Sexist	5.0
Hn yr ajeeb koi <A/O> bhenchod show kr rha h ye admi madarchod <A/O>	Abusive/Offensive	4.0
Waah <U> bhenchod <U> ...ye log apna point prove karne ke liye kuch bhi kar sakte hain bkl	Untargeted	3.0
My job life is all about <U> Bhenchod Kitni chutiya <U> organisation hai ye	Untargeted	4.0
"RT : Boys says "" I'm single "" Girls says "" i already have a boyfriend "" To <U> bhenchod <U> ye larkiyan kahan set horahi hai???"	Untargeted	3.0
Sahi Bilkul Bhenchod Yahi Sb Chal Raha Hai	Untargeted	3.0
Sahi <A/O> bhenchod nasli dalaloun ki family sy belong krty ho <A/O> ....chal es trha kr tjhy kharish bhot hai jagah time btaw pta chal kn kis marta hai...waisy baqi <A/O> dalaloun <A/O> ny es ka jawab nhi dia tu dy dy ota chaly <A/O> tu sahi dalall hai <A/O> ??😂😂😂😂🤣🖕🏿	Abusive/Offensive	5.0
RT : pakistan ki sab say bari achievement atom bomb nahi laree chootee hai, kya gaana hai <U> bhenchod <U>	Untargeted	3.0
RT : <U> sab Bhenchod r unki bhenein aik hi jagah pr <U> .	Untargeted	4.0
<A/O> To bhenchod gidad <A/O> ... <A/O> gidad ki hi maut marega <A/O> 😂😂....kya yarr🤦🤦	Abusive/Offensive	4.0
Also <U> bhenchod <U> kaam dene walon ko <U> kia khaas maut aayi hui hai <U> aaj kal?	Untargeted	3.0
Mein sabka hamdars hun <U> bhenchod <U> mera hamdard kon hai? :/	Untargeted	3.0
Sab log <A/O> is bhenchod <A/O> ka account to report karo. Easily report ho jaye ga for Fake name or something.	Abusive/Offensive	3.0
yar this tweet is for those people who carry hate for me, yar me tum logon se kehna chahta hoon apne opinions ki batti banao <U> bhenchod <U>	Untargeted	3.0
RT : Khuda karey sab ka breakup hojaye, koi bhi khush na rahe <U> bhenchod <U> !	Untargeted	3.0
<U> Bhenchod <U> hum Lums gaye to woh bhi Lumsu ho gaya hai	Untargeted	3.0
Dafa karo yaar bas <U> Bhenchod <U> hein Yeh sarey	Untargeted	3.0
<S> Sahi bhenchod sasti gashtioun wali batein krti ho <S> ...lkn kya kroun tm tou abb mera pyar ho...abb <S> ye 2nbmr randioun ki trha baat mat kia kro <S> ...🤫🤫🤫😈😈😈	Sexist	5.0
hehe it was my first session and now I wanna back out abort mission <U> bhenchod <U> please	Untargeted	3.0
<A/O> Sahi bhenchod kisi sasti jagah sy sy taluq rakhta hai <A/O> ...sahi dhoond dhoond k sasty lfx likhta hai... <A/O> bhenoun ko bhejh naw garm houn <A/O> wesy v barish ho rahi hai👙👙😘😘😘💵💵	Abusive/Offensive	4.0
I think I just randomly saw reply to someone with <U> bhenchod <U> and now I can't find the reply again I am sad	Untargeted	3.0
Bhue khareed kha lo naa <U> bhenchod ajeeb loru awam <U> .	Untargeted	4.0
<U> Bhenchod mairi thand se phatt rahi hai <U>	Untargeted	4.0
You mean <U> bhenchod <U> wese voice me too <U> phenchod <U> kehte hai 😛😛😂	Untargeted	5.0
Modi , Shah . Patel , <A/O> sarey Harami Bhenchod <A/O>	Abusive/Offensive	4.0
Kuch <U> bhenchod <U> phr bhi baz nhi aaty😐	Untargeted	3.0
RT : ye <U> bhenchod <U> dosto ka abhi tk paper nai hoa pta nai kiya daftar likhri	Untargeted	3.0
btw bhenchod means sister fucker and rantoni is madharchod	Neutral	0.0
<U> Bhencho <U> d is time <U> mood ki maa chod deta hai ye banda <U>	Untargeted	5.0
Khan bhi <U> bhenchod <U> dramay baz hai bro	Untargeted	3.0
tu knsa streaks dekhta <A/O> bhenchod <A/O>	Abusive/Offensive	3.0
<A/O> Bhkk bhenchod <A/O>	Abusive/Offensive	4.0
RT : kya ajeeb zindagi hai <U> bhenchod <U> ,,,,	Untargeted	3.0
<U> Bhenchod <U> Gun law implementation krlo pehly tum.	Untargeted	3.0
<A/O> Bhenchod <A/O> ki statement sun ly. <A/O> Minister ki gand me ghus rha hai <A/O>	Abusive/Offensive	4.0
dil sumbhal ja zra <U> bhenchod <U>	Untargeted	3.0
Matlab <A/O> hum chutiya hain? <A/O> Humein kuch samajh nhi aata? <A/O> Loru baap ko sikhaoge <A/O> topidrama kese hota hai? <A/O> Bhenchod <A/O> .	Abusive/Offensive	5.0
Sharm aati hai <A/O> bhenchod <A/O> ? Sharm aati hai?	Abusive/Offensive	3.0
<A/O> Madarchod tu chutiyap macha Raha hai <A/O> . <A/O> Sale <A/O> tum bhi enabler ho <A/O> bhenchod <A/O> .	Abusive/Offensive	5.0
Gham jung ka nahi hai gham yeh hai Issy bhi parhna parhega <U> Bhenchod <U> Social studies me	Untargeted	3.0
<A/O> Bhenchod dallo saalo mar jao kahin jaake <A/O> a girl is providing proofs and the reporters FUCKING SAY THAT THE IMAGES AND VIDEOS CAN BE PHOTOSHOPPED AND THAT IT'S A VIOLENT CLASH WHICH COULD'VE BEEN STARTED BY ANYONE	Abusive/Offensive	5.0
Lado <U> bhenchod <U> aapas me	Untargeted	4.0
<U> Bhenchod <U> yeh piyar viyar sab bakwaas ki baatein Hain. Ap aglay ke sath kiya kiya imagine kar rahe hotay ho. Aur woh apke sath hi game kar jati hai. I am absolutely done with the shit love is all about😏. Zindagi me bus agar kamiyab hona hai tou just focus on your gols 😌✌️	Untargeted	3.0
tu <A/O> bhenchod <A/O> badmaash hai?	Abusive/Offensive	3.0
apni umar dekh aur apni baty dekh <A/O> bhenchod <A/O>	Abusive/Offensive	3.0
ni to phir unfollow kr do <A/O> bhenchod <A/O>	Abusive/Offensive	3.0
Why the fuck do students ask for extra sheets in a fucking competitive exam??? <U> Bhenchod <U> meri toh 26 questions ki calculation aadhe page pe ho gayi thi yahan log 3 sheets pe kar rahe hain 😭😭😭	Untargeted	3.0
<A/O> Chel bhenchod saley <A/O> Pathan pnjabi bhi hain hamesha se	Abusive/Offensive	4.0
Jab zamana hi khhud <U> bhenchod <U> ho tau un ko koi haq nahin pohonchta k woh hareem shah per tohomat lagaye. Dunya waalon apne ghar ko dekho hareem shah ke peechhay mat paro	Untargeted	3.0
<A/O> Bhenchod kutton waali inki <A/O> har jaggah social media pr hoti hai pta nhi <A/O> kis matti k bny hain <A/O> 😑	Abusive/Offensive	4.0
RT : Kisi ko bhulnay k liye ussay yaad karna parta hai. Aur idhr <U> bhenchod <U> yaad hi ati rehti hai bus	Untargeted	3.0
I am high as a kite and i am headed for another doobie. Aaj apun chand pe jayega <U> bhenchod <U> sit and watch	Untargeted	3.0
<U> bhenchod <U> yaar koi bhi miljaye in sab mein se	Untargeted	3.0
stop with the dms <U> bhenchod <U> one at a time	Untargeted	3.0
Agar <A/O> bhenchod <A/O> Ab bollywood stars ne muh khola support mein to they will be <A/O> fucking <A/O> complicit in this crime and they should declare that they are just <A/O> puppets of modi <A/O> !	Abusive/Offensive	3.0
Loag kitne passive aggressive hogaye hain <U> bhenchod <U> kiunn kis baat ka sukoon milta hai??!	Untargeted	3.0
<U> Bhenchod <U> funny aadmi hai tu, aur kya chahiye 🥺	Untargeted	3.0
<U> Bhenchod <U> <U> bht kutti haaalat huwe we he <U> bhai	Untargeted	5.0
The most overrated sound in tiktok Ohhh noo no noo ohhwjwhwhq <U> Bhenchod <U>	Untargeted	3.0
<Rel> Chalo bhenchod ye cringey YouTubers to mare jayen ge. Alhamdz <Rel> .	Religious	4.0
Agar Kya <A/O> madarchod <A/O> Kya agar?! <A/O> Fuck off bhenchod FUCKKK OFFF <A/O>	Abusive/Offensive	5.0
Also it concerns me how it's <U> bhenchod and not painchod <U> . Memers need to learn a few basics!	Untargeted	4.0
Yaar <U> bhenchod what the fuck <U> is oomfs	Untargeted	3.0
RT : 'Meko bore ho raha hai' ka kya matlab hai? Dast hai kya <U> bhenchod <U> ?	Untargeted	3.0
<A/O> Bhenchod <A/O> bharat ki tujhe itni fikar kyu ho rhi hei apne mulk ko to sambhal	Abusive/Offensive	3.0
prh ly <A/O> bhenchod <A/O>	Abusive/Offensive	3.0
<U> Bhenchod <U> aor kitni tabdeeli chahiye??	Untargeted	3.0
World war 3 horha hai <U> bhenchod <U> wahhh	Untargeted	3.0
<U> bhenchod <U> kabhi chal bhi jaya karo ptcl	Untargeted	3.0
RT : koi physics samjha de <U> bhenchod <U> ,,,,	Untargeted	3.0
<A/O> Bhenchod lauda saaaala <A/O> gal hi ni khatam kar riha <A/O> Bunnndddd maraaaa🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻 <A/O>	Abusive/Offensive	5.0
<A/O> Ajj bhenchod kutte hun bol Teri maa bhain nu kothe te main bathake aau Dekhi kive aake Saari duniya maarke jaau teri maa bhain Aaj laaude <A/O>	Abusive/Offensive	5.0
<A/O> Bhenchod <A/O> ..... <A/O> kutta pakistan <A/O> ...... <A/O> kutti saali kom <A/O> .......	Abusive/Offensive	5.0
<A/O> Chup kutte <A/O> <A/O> is bhenchod <A/O> ka bycot karo Sara	Abusive/Offensive	4.0
<A/O> Bhenchod sahi se chaato <A/O> aise nahi mile ga indian citizenship	Abusive/Offensive	4.0
<U> bhenchod <U> poori tl ww3 jokes se bhari hui hai	Untargeted	3.0
jab bhi tl pa ao <U> bhenchod <U> itni fazool tweets hi milti hein bhaee jab nh pta ek chez ka tw mat use kro na ose, <U> ajeeb chootiya awam <U> !!!	Untargeted	5.0
<A/O> bhenchod bikao saray k saray <A/O>	Abusive/Offensive	3.0
RT : People are sexting on twitter? <U> Bhenchod <U> no one is even texting me on twitter 🤦🏻‍♂️	Untargeted	3.0
yaaaaaaaaaarrrr <U> bhenchod <U> sakoon kidr hai????sakoon???	Untargeted	3.0
ab to <A/O> saalon <A/O> tumne price bhi bada diye, calls ka extra paisa bhi le rahe ho, <A/O> chutiyon <A/O> ab to thodi speed sahi de do. <A/O> Bhenchod <A/O> ye 1.5Mbps ki speed kya hoti hai 4G me. Ab ye <A/O> Randi rona <A/O> mat karna sir ghar ke bahar aake use kariye and all.	Abusive/Offensive	5.0
Gali Q derhi ho <A/O> bhenchod <A/O> ?	Abusive/Offensive	3.0
Me 19 having hangovers from excessive drinking: no problemo Me seeing a 19yo drink nowadays: oyeee insan ban <U> bhenchod <U> marna hai?	Untargeted	3.0
<U> bhenchod <U> u cant even cry onto ur pillow cause it’s so wet and COLD	Untargeted	3.0
3 types of girls :- awwwww ! <U> bhenchod <U> ! awww <U> bhenchod <U> !	Untargeted	4.0
Dhood se b mehnga <U> bhenchod <U>	Untargeted	3.0
😂😂jbh <U> bhenchod <U> 3no din farigh gye mere tu	Untargeted	3.0
<U> bhenchod <U> matlb rt k liye kuch bhi krlete jahil kahin k	Untargeted	4.0
Kab milaogay hindustan ko hiphop se <A/O> bhenchod <A/O>	Abusive/Offensive	3.0
<A/O> tm sb ki maa ka bhosra bhenchod <A/O> trump sahe <A/O> tmhay yehta hai <A/O>	Abusive/Offensive	5.0
Abhi subah doodh lene gaya toh 2 uncle thank u bol rahe. But the main concern is has it become this easy? To just molest a girl, bas <U> Bhenchod <U> ghumte ghumte aaye aur touch kar ke chale gaye? I can still hear that little girl shouting when this happened. She was so frightened.	Untargeted	3.0
Chutiyya lelo ap phr😂	Neutral	0.0
dua kry kpk me bi chutiyya ho jaye dobara sy	Neutral	0.0
Pr main hindu hoon.... <A/O> teri maa hindi me hi chod dunga <A/O> tu sunega.....aur <A/O> bahanchod tum katuo <A/O> ne bnaya h aurato ko pair ki jooti....na ki ham...samhh ra h na <A/O> bsdk <A/O>	Abusive/Offensive	5.0
<A/O> Teri maa chod dungo Noorul beta <A/O>	Abusive/Offensive	4.0
Aur <A/O> chutiya <A/O> ne Urdu me naam Likha h hahahha Tu to secularism ki <A/O> maa chod Di <A/O> 😂😂😂	Abusive/Offensive	5.0
Yaha rhne de <A/O> iski maa chod de <A/O> logo ne degrees ginaa ginaa k	Abusive/Offensive	4.0
Tum log itne andhe ho ki free market ke naam pe <A/O> tumahri maa chod raha hai aur tum usi ko apna Papa samjh ke baithe ho <A/O> ... Lage rahe <A/O> chutiyo <A/O> tumahara kuch nahi ho sakta...	Abusive/Offensive	5.0
<S> Sale hijde <S> kuch bhi gire nahi neeche warna <A/O> teri maa chod dungi <A/O>	Sexist	5.0
Illegal Weapon ko kya ghatiya remix kara hai ye <U> bc <U> .. saare lyrics ki <U> maa chod di <U>	Untargeted	4.0
<A/O> Teri maa chod ke bolunga Nikal Lavdi Aur ko Jake De <A/O>	Abusive/Offensive	5.0
angrezi main thora hath tang hai warna <A/O> teri maa chod deta pakar ke <A/O>	Abusive/Offensive	4.0
<A/O> Tu Bsdkkk Tu bhe Qabr me Ja na <A/O> <A/O> #Pakistan Ki Maa Q chod raha Hai <A/O> 😶😶	Abusive/Offensive	5.0
<A/O> Abe MC <A/O> mein bheju <Rel> teri Maa Cow ka photo kat te hue BC <Rel> . Chod teri tarah Andhbhakt nhi hu aur nhi illiterate.. <Rel> Go And drink cow piss <Rel> .	Religious	5.0
Han <A/O> maa chod di hai pora sher ki sub haramio ne mil kr <A/O>	Abusive/Offensive	5.0
<A/O> Maa chod dunga uski <A/O>	Abusive/Offensive	4.0
<A/O> Meri maa chod gya aasaram <A/O> , <Rel> fir teri ammi ka halala mai ne kiya halahal <Rel>	Religious	5.0
<A/O> behnlode teri maa chudata hai <A/O> kya congress or <Rel> muslim se kutte ke muth saamne hota teri maa me chod dete bc ,mc bkl <Rel>	Religious	5.0
<A/O> Lund <A/O> fark nhi parhta <S> sasti takkay maar larki hai tu teri maa chod di hai mainy <S> ab jo kar sakti hai kar open challenge <A/O> bhonknay k ilawa <A/O>	Sexist	5.0
Bat bhagnaay ki nahi hai <S> randi tu hai randi <S> Tujhsy to achay achay side pe hotay hai magar koi koi <A/O> teri maa chodta hai un mai sy aj mai ek hogya jo teri maa chod gya <A/O>	Sexist	5.0
Darasal meri adat nahi <S> ghastiyoon k sath mazeed ghast bany ki <S> ye to teri batien tujh mai wapas ghusaa ra hu or <A/O> teri maa chod ra hu <A/O> magar tu kaha samjhy gi ye batien <A/O> chutiya <A/O> 😋😂	Sexist	5.0
<A/O> Lun <A/O> pe bhi parwa nhi karta ab tu saraswatti na ban <A/O> maa chod di hai mainy terri <A/O> barra attitude hai na teray mai k teray takkar mai nhi hoskta <A/O> aj teri maa ko chod diya hai mainy tu apna pichwara tight kar or squeeze kar bas dard nhi hoga <A/O>	Abusive/Offensive	5.0
Axha tu <A/O> kisi angreez ki najayz pedawaar hai jo teri maa ko chod gya thaa <A/O>	Abusive/Offensive	5.0
<A/O> Dikha dii na apni oqat galii nikal k kisi kutti maa k bachy <A/O> .. <S> gastii ki oladd <S> .. <S> sally rape production terii maa ki chutt maruu rndii ka bacha <S> . <A/O> Sally qasoor tera nahi tera maa ka jo teri dafa highway pr tangy khol k lytii thii hr ata jata chod k jata tha phr tuj jasa gandu paida hoa <A/O>	Sexist	5.0
<Rel> Nikal maa dhar chod secular hindu <Rel>	Religious	5.0
bhai <Rel> maa chod do in jihadiyo ki <Rel>	Religious	4.0
Windies me <A/O> saini ki maa chod di thi kuch din pehly Chutiya <A/O> third class bowler🤣🤣🤣🤣🤣🤣🤣🤣🤣	Abusive/Offensive	5.0
TERI MAA BHI CHOD KE KAR SAKTE HAI RANDI KE	Abusive/Offensive	5.0
<A/O> Teri kya maa chod Di <A/O> Indians ne <A/O> bhadwi quom ki gandi nasal <A/O>	Abusive/Offensive	5.0
<Rel> Kutto ki tarah America maar Raha hai tumhari kaum Ko...aasmani kitab walo <Rel> ...Israel roj filistin may <A/O> maa chod Raha hai tumhari <A/O> .... Pahle unse nipto....dare hue log😂😂	Religious	5.0
and i have my Brother who tolds me in every difficult situation <U> maa b na chod <U> ksi ki jo dill chiye kr me hoon naa....😂😅😅😋	Untargeted	4.0
Kahan se de ga re 1 rupiya tu🤔🤔 q k main suna <Rel> modi ne bhagton k sath sath indian economy ki bhi maa chod di <Rel> 🤣🤣😂	Religious	5.0
Friend :- Bhai Meri Wali Alag H After Meeting With His Girlfriend And Listening From Her :- <U> Maa Chod Dungi Ga*Nd Maar Lungi Me <U> :-Bhai Kuch Zyada He Alag H	Untargeted	5.0
<A/O> saale Pakistani bhadve teri randi maa ko chod dunga <A/O>	Abusive/Offensive	5.0
When you ask a straight girl: Are you lesbian? Her: Yes, I love my sweet friend😍 When you ask a straight boy: Are you gay? Him: <U> Teri maa chod dunga bhosdike <U>	Untargeted	5.0
Welcome movie dialogue... <U> Paisa tera baap chod k gea tha ki teri maa <U> ...	Untargeted	5.0
<A/O> Teri maa chod di kya isne <A/O>	Abusive/Offensive	4.0
Ho skta hai pr mera baap hi <A/O> meri maa ko chod ta hai <A/O> shyd <A/O> teri mummy ko itte log chodte h <A/O>	Abusive/Offensive	4.0
Teray kehny pe My Maa Baap kou chordun..❓ Teri is He Baat pe <A/O> Teri Maa Na chod Doun <A/O> ..😊	Abusive/Offensive	4.0
Ye <A/O> bahan ke lode <A/O> humare yaha hote to <A/O> inki abi tak maa chod chuke hote hum itni okad ni in ganduo ki <A/O>	Abusive/Offensive	5.0
<A/O> Teri maa ki choot mother chod <A/O> , <Rel> sabko pta hai tu Muslim hai hindu name ki aand me bol raha hai <Rel> ...	Religious	5.0
Ao na kbhi khusboo laga k... <A/O> Maa chod den ge tmhari <A/O> ... Auqaat mein raho.. <A/O> Abhinandan ka pichwara ja k dekh bc.. Abhi tk soojha hoga <A/O>	Abusive/Offensive	5.0
